Id,Ort,Plz,Vorwahl,Bundesland
10661,Lüchfeld,16845.0,3391.0,Brandenburg
10666,Lucka,4613.0,34492.0,Thüringen
10667,Luckau,15926.0,3544.0,Brandenburg
10669,Luckenau,6727.0,3441.0,Sachsen-Anhalt
10672,Luckenwalde,14943.0,3371.0,Brandenburg
10674,Luckow-Petershagen,16306.0,33331.0,Brandenburg
10675,Lucksfleiß,14778.0,33835.0,Brandenburg
10676,Lückstedt,39606.0,39391.0,Sachsen-Anhalt
10678,Lüdelsen,38489.0,39003.0,Sachsen-Anhalt
10679,Lüdendorf,14913.0,33748.0,Brandenburg
10686,Lüderitz,39517.0,39361.0,Sachsen-Anhalt
10688,Lüdersdorf,14943.0,33731.0,Brandenburg
10689,Lüdersdorf,16248.0,33365.0,Brandenburg
10697,Ludwigsburg,17291.0,39854.0,Brandenburg
10704,Ludwigsfelde,14974.0,3378.0,Brandenburg
10717,Luftkurort Lückendorf,2797.0,35844.0,Sachsen
10718,Lug,3205.0,35329.0,Brandenburg
10721,Lugau,3238.0,35322.0,Brandenburg
10722,Lugau,9385.0,37295.0,Sachsen
10724,Luggendorf,16928.0,33983.0,Brandenburg
10729,Luhme,16837.0,33923.0,Brandenburg
10730,Lühnsdorf,14823.0,33843.0,Brandenburg
10734,Lühsdorf,14943.0,33204.0,Brandenburg
10735,Luisenhof,99192.0,,Thüringen
10736,Luisenhof,99192.0,,Thüringen
10737,Luisenthal,99885.0,36257.0,Thüringen
10738,Luko,6869.0,34901.0,Sachsen-Anhalt
10740,Lumpzig,4626.0,34495.0,Thüringen
10753,Lunow,16248.0,33365.0,Brandenburg
10754,Lünow,14778.0,33831.0,Brandenburg
10755,Lunzenau,9328.0,37383.0,Sachsen
10756,Lunzig,7980.0,36625.0,Thüringen
10759,Luppenau,6254.0,3461.0,Sachsen-Anhalt
10764,Luso,39264.0,3923.0,Sachsen-Anhalt
10765,Lüsse,14806.0,33841.0,Brandenburg
10773,Lutherstadt Eisleben,6295.0,3475.0,Sachsen-Anhalt
10774,Lutherstadt Wittenberg,6886.0,3491.0,Sachsen-Anhalt
10776,Lütjenheide,19322.0,3877.0,Brandenburg
10781,Lüttchendorf,6317.0,3475.0,Sachsen-Anhalt
10782,Lütte,14806.0,33846.0,Brandenburg
10785,Lutter,37318.0,36083.0,Thüringen
10789,Lüttewitz b Döbeln,4720.0,34325.0,Sachsen
10790,Lüttgenrode,38835.0,39421.0,Sachsen-Anhalt
10796,Lützen,6686.0,34444.0,Sachsen-Anhalt
10801,Lutzketal,3172.0,3561.0,Brandenburg
10802,Lützlow,17291.0,39861.0,Brandenburg
10805,Lychen,17279.0,39888.0,Brandenburg
10808,Maasdorf,4924.0,35341.0,Brandenburg
10809,Maasdorf,6388.0,3496.0,Sachsen-Anhalt
10812,Machern,4827.0,34292.0,Sachsen
10817,Mackenrode,37318.0,36087.0,Thüringen
10820,Magdala,99441.0,36454.0,Thüringen
10821,Magdeburg,39104.0,391.0,Sachsen-Anhalt
10822,Magdeburg,39106.0,391.0,Sachsen-Anhalt
10823,Magdeburg,39108.0,391.0,Sachsen-Anhalt
10824,Magdeburg,39110.0,391.0,Sachsen-Anhalt
10825,Magdeburg,39112.0,391.0,Sachsen-Anhalt
10826,Magdeburg,39114.0,391.0,Sachsen-Anhalt
10827,Magdeburg,39116.0,391.0,Sachsen-Anhalt
10828,Magdeburg,39118.0,391.0,Sachsen-Anhalt
10829,Magdeburg,39120.0,391.0,Sachsen-Anhalt
10830,Magdeburg,39122.0,391.0,Sachsen-Anhalt
10831,Magdeburg,39124.0,391.0,Sachsen-Anhalt
10832,Magdeburg,39126.0,391.0,Sachsen-Anhalt
10833,Magdeburg,39128.0,391.0,Sachsen-Anhalt
10834,Magdeburg,39130.0,391.0,Sachsen-Anhalt
10835,Magdeburgerforth,39291.0,39225.0,Sachsen-Anhalt
10837,Mahdel,4916.0,3535.0,Brandenburg
10839,Mahlenzien,14789.0,33832.0,Brandenburg
10840,Mahlenzien,14789.0,33832.0,Brandenburg
10841,Mahlitz,14715.0,39389.0,Sachsen-Anhalt
10842,Mahlow,15831.0,3379.0,Brandenburg
10843,Mahlsdorf,14827.0,,Brandenburg
10844,Mahlsdorf,29416.0,39032.0,Sachsen-Anhalt
10846,Mahlwinkel,39517.0,3935.0,Sachsen-Anhalt
10847,Mahndorf,38822.0,3941.0,Sachsen-Anhalt
10899,Malitschkendorf,4936.0,35361.0,Brandenburg
10906,Mallnow,15326.0,33602.0,Brandenburg
10910,Malschwitz,2694.0,35932.0,Sachsen
10913,Malter,1744.0,3504.0,Sachsen
10915,Malterhausen,14913.0,33741.0,Brandenburg
10916,Maltitz,4720.0,34325.0,Sachsen
10917,Malz,16515.0,3301.0,Brandenburg
10930,Manebach,98693.0,3677.0,Thüringen
10931,Mangelsdorf,39524.0,39323.0,Sachsen-Anhalt
10933,Manker,16845.0,33928.0,Brandenburg
10935,Mankmuß,19357.0,38797.0,Brandenburg
10938,Mannhausen,39359.0,39059.0,Sachsen-Anhalt
10953,Mannstedt,99628.0,36373.0,Thüringen
10955,Manschnow,15328.0,33474.0,Brandenburg
10956,Mansfeld,6343.0,34782.0,Sachsen-Anhalt
10966,Margarethenthal,19348.0,,Brandenburg
10968,Marggraffshof,14532.0,,Brandenburg
10972,Marienberg,9496.0,3735.0,Sachsen
10973,Marienborn,39365.0,341.0,Sachsen-Anhalt
10974,Marieney,8626.0,37464.0,Sachsen
10977,Mariengrund,7381.0,,Thüringen
10989,Marienthal,16775.0,33080.0,Brandenburg
10994,Marienthal,99192.0,,Thüringen
10995,Marienthal,99192.0,,Thüringen
10996,Marienwalde,16348.0,,Brandenburg
10997,Marienwerder,16348.0,3335.0,Brandenburg
11000,Marisfeld,98530.0,36846.0,Thüringen
11001,Markau,14641.0,3321.0,Brandenburg
11003,Marke,6779.0,34906.0,Sachsen-Anhalt
11004,Markee,14641.0,3321.0,Brandenburg
11005,Markendorf,14913.0,3372.0,Brandenburg
11006,Markersbach,8352.0,3774.0,Sachsen
11007,Markersdorf,2829.0,35829.0,Sachsen
11009,Markgrafpieske,15528.0,33633.0,Brandenburg
11011,Märkisch Buchholz,15748.0,33765.0,Brandenburg
11012,Märkisch Wilmersdorf,14974.0,33731.0,Brandenburg
11013,Markkleeberg,4416.0,341.0,Sachsen
11016,Markneukirchen,8258.0,37422.0,Sachsen
11017,Markranstädt,4420.0,34205.0,Sachsen
11018,Markritz,4720.0,34325.0,Sachsen
11019,Marksuhl,99819.0,36925.0,Thüringen
11032,Marktgölitz,7330.0,36736.0,Thüringen
11046,Markvippach,99195.0,36371.0,Thüringen
11047,Markwerben,6667.0,3443.0,Sachsen-Anhalt
11059,Marolterode,99994.0,36021.0,Thüringen
11062,Marquardt,14476.0,33208.0,Brandenburg
11064,Marquede,14715.0,3386.0,Brandenburg
11071,Marth,37318.0,36083.0,Thüringen
11072,Martinroda,36404.0,36963.0,Thüringen
11073,Martinroda,98693.0,3677.0,Thüringen
11076,Martinskirchen,4895.0,35342.0,Brandenburg
11077,Martinsrieth,6528.0,3464.0,Sachsen-Anhalt
11079,Marwitz,16727.0,3304.0,Brandenburg
11080,Marxdorf,4924.0,35365.0,Brandenburg
11081,Marxdorf,15306.0,33477.0,Brandenburg
11085,Marzahna,14913.0,33747.0,Brandenburg
11086,Marzahne,14778.0,33834.0,Brandenburg
11091,Maschenhorst,39340.0,39059.0,Sachsen-Anhalt
11094,Massen,3238.0,3531.0,Brandenburg
11097,Massenhausen,98646.0,3685.0,Thüringen
11098,Masserberg,98666.0,36870.0,Thüringen
11107,Mattendorf,3159.0,35695.0,Brandenburg
11108,Mattstedt,99510.0,3644.0,Thüringen
11112,Maua,7751.0,3641.0,Thüringen
11113,Maua,7751.0,3641.0,Thüringen
11116,Mauderode,99735.0,36332.0,Thüringen
11122,Maulbeerwalde,16909.0,33962.0,Brandenburg
11128,Mautitz,1594.0,3525.0,Sachsen
11129,Mautitz,1594.0,3525.0,Sachsen
11136,Mechau,29416.0,39036.0,Sachsen-Anhalt
11137,Mechelgrün,8541.0,37463.0,Sachsen
11138,Mechelroda,99441.0,36453.0,Thüringen
11143,Mechterstädt,99880.0,3622.0,Thüringen
11158,Medewitz,14827.0,33849.0,Brandenburg
11159,Medewitzerhütten,14827.0,33849.0,Brandenburg
11163,Meerane,8393.0,3764.0,Sachsen
11179,Mehlsdorf,15936.0,35451.0,Brandenburg
11180,Mehltheuer,8539.0,37431.0,Sachsen
11181,Mehmels,98634.0,36941.0,Thüringen
11182,Mehmke,29413.0,39007.0,Sachsen-Anhalt
11183,Mehna,4626.0,34495.0,Thüringen
11188,Mehringen,6456.0,3473.0,Sachsen-Anhalt
11189,Mehrow,16356.0,33394.0,Brandenburg
11190,Mehrstedt,99994.0,36021.0,Thüringen
11192,Meichow,17291.0,39861.0,Brandenburg
11197,Meilendorf,6386.0,34977.0,Sachsen-Anhalt
11198,Meilitz,7806.0,36481.0,Thüringen
11203,Meineweh,6721.0,34425.0,Sachsen-Anhalt
11206,Meiningen,98617.0,3693.0,Thüringen
11207,Meinsdorf,14913.0,33744.0,Brandenburg
11209,Meisdorf,6463.0,34743.0,Sachsen-Anhalt
11211,Meißen,1662.0,3521.0,Sachsen
11215,Meitzendorf,39326.0,391.0,Sachsen-Anhalt
11218,Melchow,16230.0,3337.0,Brandenburg
11224,Mellen,19309.0,38781.0,Brandenburg
11225,Mellenbach-Glasbach,98746.0,36705.0,Thüringen
11226,Mellensee,15806.0,3377.0,Brandenburg
11228,Mellin,38489.0,39007.0,Sachsen-Anhalt
11229,Mellingen,99441.0,36453.0,Thüringen
11231,Mellnitz,6918.0,35387.0,Sachsen-Anhalt
11232,Mellnsdorf,14913.0,33743.0,Brandenburg
11234,Melpers,98634.0,36946.0,Thüringen
11238,Meltewitz,4808.0,34262.0,Sachsen
11241,Memleben,6642.0,361.0,Sachsen-Anhalt
11248,Mendhausen,98631.0,36948.0,Thüringen
11250,Mengelrode,37308.0,3606.0,Thüringen
11253,Mengersgereuth-Hämmern,96529.0,3675.0,Thüringen
11257,Menkin,17326.0,39742.0,Brandenburg
11260,Menteroda,99996.0,36029.0,Thüringen
11262,Menz,16775.0,33082.0,Brandenburg
11263,Menz,39175.0,39292.0,Sachsen-Anhalt
11266,Merbelsrod,98673.0,36878.0,Thüringen
11273,Merkendorf,7950.0,36626.0,Thüringen
11275,Merkers,36460.0,36969.0,Thüringen
11281,Merseburg,6217.0,3461.0,Sachsen-Anhalt
11282,Mertendorf,6618.0,3445.0,Sachsen-Anhalt
11283,Mertendorf,7619.0,36694.0,Thüringen
11289,Merxleben,99947.0,3603.0,Thüringen
11290,Merz,15848.0,3366.0,Brandenburg
11292,Merzdorf,4932.0,3533.0,Brandenburg
11293,Merzdorf,14913.0,33745.0,Brandenburg
11297,Merzien,6369.0,3496.0,Sachsen-Anhalt
11304,Mescherin,16307.0,33332.0,Brandenburg
11305,Meseberg,16775.0,3306.0,Brandenburg
11306,Meseberg,39326.0,39202.0,Sachsen-Anhalt
11307,Meseberg,39606.0,3937.0,Sachsen-Anhalt
11309,Mesekow,19357.0,38797.0,Brandenburg
11310,Mesendorf,16928.0,3395.0,Brandenburg
11313,Meßdorf,39624.0,39083.0,Sachsen-Anhalt
11314,Meßdunk,14778.0,33835.0,Brandenburg
11324,Metebach,99880.0,36254.0,Thüringen
11337,Metzels,98639.0,3693.0,Thüringen
11341,Meura,98744.0,36701.0,Thüringen
11342,Meuro,1994.0,35754.0,Brandenburg
11343,Meuro,6905.0,34925.0,Sachsen-Anhalt
11344,Meuschau,6217.0,3461.0,Sachsen-Anhalt
11345,Meusebach,7646.0,36428.0,Thüringen
11346,Meusegast,1809.0,35027.0,Sachsen
11347,Meuselbach-Schwarzmühle,98746.0,36705.0,Thüringen
11348,Meuselwitz,4610.0,3448.0,Thüringen
11349,Meuselwitz,4680.0,3448.0,Sachsen
11352,Meyenburg,16945.0,33968.0,Brandenburg
11364,Micheln,6386.0,3496.0,Sachsen-Anhalt
11365,Michelsdorf,14797.0,3382.0,Brandenburg
11368,Michendorf,14552.0,33205.0,Brandenburg
11379,Miersdorfer Werder,15751.0,3375.0,Brandenburg
11381,Miesitz,7819.0,36482.0,Thüringen
11382,Mieste,39649.0,39082.0,Sachsen-Anhalt
11383,Miesterhorst,39649.0,39006.0,Sachsen-Anhalt
11384,Mieswarz,36404.0,36967.0,Thüringen
11386,Mihla,99826.0,36924.0,Thüringen
11387,Milbitz b Rottenbach,7422.0,36739.0,Thüringen
11388,Milbitz b Teichel,7407.0,36743.0,Thüringen
11389,Milda,7751.0,36422.0,Thüringen
11390,Mildenau,9456.0,3733.0,Sachsen
11391,Mildenberg,16775.0,3307.0,Brandenburg
11396,Milmersdorf,17268.0,39886.0,Brandenburg
11397,Milow,14715.0,3386.0,Brandenburg
11401,Miltern,39590.0,39322.0,Sachsen-Anhalt
11403,Milz,98631.0,36948.0,Thüringen
11404,Milzau,6246.0,34635.0,Sachsen-Anhalt
11417,Minkwitz,6729.0,34424.0,Sachsen-Anhalt
11423,Missen,3205.0,35436.0,Brandenburg
11428,Mittelbach,9224.0,371.0,Sachsen
11429,Mittelbach,9224.0,371.0,Sachsen
11435,Mittelhausen,6542.0,34652.0,Sachsen-Anhalt
11436,Mittelhausen,99195.0,361.0,Thüringen
11437,Mittelhausen,99195.0,361.0,Thüringen
11438,Mittelherwigsdorf,2763.0,3583.0,Sachsen
11441,Mittelndorf,1855.0,35022.0,Sachsen
11444,Mittelpöllnitz,7819.0,36482.0,Thüringen
11447,Mittelschmalkalden,98590.0,3683.0,Thüringen
11449,Mittelsömmern,99955.0,36041.0,Thüringen
11452,Mittelstille,98574.0,3683.0,Thüringen
11456,Mittenwalde,15749.0,33764.0,Brandenburg
11457,Mittenwalde,17268.0,39887.0,Brandenburg
11464,Mittweida,9648.0,3727.0,Sachsen
11465,Mittweide,15848.0,33674.0,Brandenburg
11467,Mixdorf,15299.0,33655.0,Brandenburg
11468,Mlode,3205.0,3541.0,Brandenburg
11469,Möbiskruge,15890.0,33652.0,Brandenburg
11470,Mochau,4720.0,3431.0,Sachsen
11471,Mochau,6888.0,3491.0,Sachsen-Anhalt
11472,Mochow,15913.0,35478.0,Brandenburg
11473,Möckern,7646.0,36428.0,Thüringen
11474,Möckern,39291.0,39221.0,Sachsen-Anhalt
11475,Möckers,98590.0,3683.0,Thüringen
11477,Mockrehna,4838.0,34244.0,Sachsen
11485,Mögelin,14715.0,3386.0,Brandenburg
11488,Möglenz,4931.0,35341.0,Brandenburg
11490,Möhlau,6791.0,34953.0,Sachsen-Anhalt
11491,Mohlsdorf,7987.0,3661.0,Thüringen
11494,Mohorn,1723.0,35209.0,Sachsen
11495,Möhrenbach,98708.0,36783.0,Thüringen
11502,Molau,6618.0,365.0,Sachsen-Anhalt
11504,Mölbis,4579.0,34347.0,Sachsen
11505,Molchow,16827.0,3391.0,Brandenburg
11507,Molkenberg,14715.0,39389.0,Sachsen-Anhalt
11510,Möllendorf,6343.0,34782.0,Sachsen-Anhalt
11511,Möllendorf,39579.0,39388.0,Sachsen-Anhalt
11513,Möllensdorf,6869.0,34903.0,Sachsen-Anhalt
11514,Möllensee,15345.0,33434.0,Brandenburg
11516,Möllern,6628.0,34463.0,Sachsen-Anhalt
11519,Mollnitz,19348.0,38782.0,Brandenburg
11520,Molmerswende,6543.0,34779.0,Sachsen-Anhalt
11522,Molschleben,99869.0,36258.0,Thüringen
11524,Molsdorf,99192.0,361.0,Thüringen
11525,Molsdorf,99192.0,361.0,Thüringen
11550,Mönchenhöfe,6926.0,35389.0,Sachsen-Anhalt
11551,Mönchenholzhausen,99198.0,36203.0,Thüringen
11553,Mönchpfiffel-Nikolausrieth,6556.0,345.0,Thüringen
11558,Mönchwinkel,15528.0,33632.0,Brandenburg
11569,Monstab,4617.0,34498.0,Thüringen
11580,Moorgrund,36433.0,3695.0,Thüringen
11603,Mörbach,99735.0,36334.0,Thüringen
11608,Morgenröthe-Rautenkranz,8262.0,37465.0,Sachsen
11610,Möringen,39599.0,39329.0,Sachsen-Anhalt
11611,Moritz,39264.0,39247.0,Sachsen-Anhalt
11612,Moritzburg,1468.0,35207.0,Sachsen
11614,Morl,6193.0,34606.0,Sachsen-Anhalt
11625,Mörsdorf,7646.0,36428.0,Thüringen
11629,Morsleben,39343.0,39050.0,Sachsen-Anhalt
11632,Mörtitz,4838.0,3423.0,Sachsen
11633,Morungen,6528.0,3464.0,Sachsen-Anhalt
11634,Morxdorf,6918.0,35387.0,Sachsen-Anhalt
11635,Mörz,14806.0,33843.0,Brandenburg
11639,Möschwitz,8543.0,37439.0,Sachsen
11640,Mose,39326.0,39201.0,Sachsen-Anhalt
11642,Möser,39291.0,39222.0,Sachsen-Anhalt
11644,Moßbach,7907.0,36648.0,Thüringen
11646,Mösthinsdorf,6193.0,34600.0,Sachsen-Anhalt
11647,Möthlitz,14715.0,33877.0,Brandenburg
11648,Möthlow,14715.0,33876.0,Brandenburg
11649,Motrich,19322.0,38794.0,Brandenburg
11651,Motterwitz,4668.0,34386.0,Sachsen
11653,Motzen,15741.0,33769.0,Brandenburg
11656,Motzlar,36419.0,36967.0,Thüringen
11657,Mötzow,14778.0,33836.0,Brandenburg
11658,Moxa,7381.0,36483.0,Thüringen
11662,Mücheln,6249.0,34636.0,Sachsen-Anhalt
11665,Mücka,2906.0,35893.0,Sachsen
11668,Mückendorf,15837.0,33704.0,Brandenburg
11672,Muckwar,3229.0,35434.0,Brandenburg
11679,Mügeln,4769.0,34362.0,Sachsen
11680,Mügeln,6928.0,35384.0,Sachsen-Anhalt
11681,Müggendorf,19322.0,38794.0,Brandenburg
11683,Muggerkuhl,19348.0,38785.0,Brandenburg
11684,Müglitz,1778.0,35054.0,Sachsen
11685,Müglitztal,1809.0,35027.0,Sachsen
11689,Mühlanger,6888.0,34922.0,Sachsen-Anhalt
11690,Mühlau,9241.0,3722.0,Sachsen
11691,Mühlbeck,6774.0,3493.0,Sachsen-Anhalt
11692,Mühlberg,4931.0,35342.0,Brandenburg
11693,Mühlberg,99869.0,36256.0,Thüringen
11699,Mühlenbeck,16567.0,33056.0,Brandenburg
11707,Mühlhausen,99974.0,3601.0,Thüringen
11717,Mühlstedt,6862.0,34901.0,Sachsen-Anhalt
11719,Mühltroff,7919.0,36645.0,Sachsen
11720,Mühlwand,8468.0,3765.0,Sachsen
11723,Mulda,9619.0,37320.0,Sachsen
11724,Muldenstein,6804.0,3493.0,Sachsen-Anhalt
11741,Müllrose,15299.0,33606.0,Brandenburg
11742,Mülsen,8132.0,37601.0,Sachsen
11744,Mülverstedt,99947.0,36022.0,Thüringen
11746,Müncheberg,15374.0,33432.0,Brandenburg
11747,Münchehofe,15748.0,33760.0,Brandenburg
11748,"Münchehofe, Mark",15366.0,3342.0,Brandenburg
11823,Münchenbernsdorf,7589.0,36604.0,Thüringen
11826,Münchengosserstädt,99510.0,36421.0,Thüringen
11827,Münchenlohra,99759.0,36338.0,Thüringen
11828,Münchenroda,7751.0,3641.0,Thüringen
11829,Münchenroda,7751.0,3641.0,Thüringen
11830,Münchhausen,3238.0,35323.0,Brandenburg
11832,Münchhofe,15868.0,33671.0,Brandenburg
11847,Munschwitz,7338.0,36734.0,Thüringen
11874,Mupperg,96524.0,36761.0,Thüringen
11879,Mürow,16278.0,33335.0,Brandenburg
11880,Mürowsche Kavelheide,16306.0,33336.0,Brandenburg
11884,Muschau,4668.0,34386.0,Sachsen
11885,Müschen,3096.0,35603.0,Brandenburg
11887,Muschwitz,6679.0,34441.0,Sachsen-Anhalt
11897,Mützdorf,14823.0,33848.0,Brandenburg
11898,Mützel,39307.0,3933.0,Sachsen-Anhalt
11900,Mützlitz,14715.0,33878.0,Brandenburg
11901,Mutzschen,4688.0,34385.0,Sachsen
11902,Mutzschwitz,1623.0,35246.0,Sachsen
11904,Mylau,8499.0,3765.0,Sachsen
11908,Nächst Neuendorf,15806.0,3377.0,Brandenburg
11909,Nachterstedt,6469.0,34741.0,Sachsen-Anhalt
11912,Nackel,16845.0,33978.0,Brandenburg
11917,Nägelstedt,99958.0,36042.0,Thüringen
11922,Nahmitz,14797.0,3382.0,Brandenburg
11924,Nahrstedt,39599.0,3931.0,Sachsen-Anhalt
11925,Nahwinden,99326.0,3629.0,Thüringen
11933,Narsdorf,4657.0,34346.0,Sachsen
11937,Nasseböhla,1561.0,3522.0,Sachsen
11939,Nassenheide,16515.0,33051.0,Brandenburg
11945,Nauberg,4668.0,34386.0,Sachsen
11947,Nauen,14641.0,3321.0,Brandenburg
11948,Nauendorf,6193.0,34603.0,Sachsen-Anhalt
11949,Nauendorf,99448.0,36209.0,Thüringen
11950,Naugarten,17291.0,39852.0,Brandenburg
11952,Naumburg,6618.0,3445.0,Sachsen-Anhalt
11954,Naundorf,1877.0,35930.0,Sachsen
11955,Naundorf,3226.0,35433.0,Brandenburg
11956,Naundorf,4617.0,34495.0,Thüringen
11957,Naundorf,4769.0,34362.0,Sachsen
11958,Naundorf,4936.0,35361.0,Brandenburg
11959,Naundorf,6918.0,35387.0,Sachsen-Anhalt
11961,Naunhof,4683.0,34293.0,Sachsen
11966,Nausiß,99631.0,36374.0,Thüringen
11967,Nausitz,6571.0,3466.0,Thüringen
11968,Nausnitz,7616.0,36692.0,Thüringen
11969,Nauwalde,1609.0,35263.0,Sachsen
11970,Nazza,99826.0,36924.0,Thüringen
11972,Nebelin,19348.0,38793.0,Brandenburg
11973,Nebelschütz,1920.0,3578.0,Sachsen
11974,Nebra,6642.0,34461.0,Sachsen-Anhalt
11986,Nedlitz,39264.0,39243.0,Sachsen-Anhalt
11987,Nedlitz,39291.0,39224.0,Sachsen-Anhalt
11989,Neehausen,6295.0,34773.0,Sachsen-Anhalt
11999,Nehlitz,6193.0,34606.0,Sachsen-Anhalt
12006,Neidenberga,7338.0,36737.0,Thüringen
12009,Neidhardtsthal,8318.0,37752.0,Sachsen
12010,Neidhartshausen,36452.0,36964.0,Thüringen
12013,Neindorf,39387.0,3949.0,Sachsen-Anhalt
12014,Neinstedt,6502.0,3947.0,Sachsen-Anhalt
12015,Neißeaue,2829.0,35820.0,Sachsen
12018,Nempitz,6231.0,3462.0,Sachsen-Anhalt
12019,Nemsdorf-Göhrendorf,6268.0,34771.0,Sachsen-Anhalt
12021,Nennhausen,14715.0,33878.0,Brandenburg
12027,Nepperwitz,4828.0,3425.0,Sachsen
12028,Nerchau,4685.0,34382.0,Sachsen
12034,Nermsdorf,99439.0,36451.0,Thüringen
12038,Neschholz,14806.0,33841.0,Brandenburg
12040,Neschwitz,2699.0,35933.0,Sachsen
12042,Nessa,6682.0,34443.0,Sachsen-Anhalt
12049,Nettgau,38489.0,39003.0,Sachsen-Anhalt
12051,Netzeband,16818.0,33924.0,Brandenburg
12052,Netzen,14797.0,3382.0,Brandenburg
12053,Netzow,19339.0,38787.0,Brandenburg
12054,Netzschkau,8491.0,3765.0,Sachsen
12058,Neu Bochow,14550.0,33207.0,Brandenburg
12062,Neu Dessau,14715.0,,Brandenburg
12065,Neu Fahrland,14476.0,331.0,Brandenburg
12066,Neu Fahrland,14476.0,331.0,Brandenburg
12067,Neu Falkenrehde,14641.0,33233.0,Brandenburg
12071,Neu Glienicke,16818.0,33929.0,Brandenburg
12073,Neu Golm,15526.0,33631.0,Brandenburg
12077,Neu Hohenvier,19348.0,38789.0,Brandenburg
12083,Neu Kemnitz,16928.0,3395.0,Brandenburg
12084,Neu Königsaue,6449.0,34741.0,Sachsen-Anhalt
12086,Neu Krüssow,16928.0,33989.0,Brandenburg
12087,Neu Lübbenau,15910.0,35473.0,Brandenburg
12090,Neu Lutterow,16837.0,33923.0,Brandenburg
12091,Neu Mahlisch,15306.0,33470.0,Brandenburg
12095,Neu Pinnow,19357.0,38788.0,Brandenburg
12096,Neu Plötzin,14542.0,3327.0,Brandenburg
12099,Neu Premslin,19357.0,38797.0,Brandenburg
12100,Neu Redlin,16928.0,33969.0,Brandenburg
12102,Neu Runstedt,38822.0,3941.0,Sachsen-Anhalt
12117,Neu Zauche,15913.0,35475.0,Brandenburg
12118,Neu Zittau,15537.0,3362.0,Brandenburg
12123,Neubarnim,15324.0,33452.0,Brandenburg
12125,Neubensdorf,14789.0,33839.0,Brandenburg
12130,Neubodenbach,1683.0,35242.0,Sachsen
12135,Neubraunshain,4617.0,34498.0,Thüringen
12136,Neubrück,15848.0,33672.0,Brandenburg
12138,Neubrunn,98617.0,36947.0,Thüringen
12146,Neuburxdorf,4931.0,35342.0,Brandenburg
12148,Neudeck,4895.0,35365.0,Brandenburg
12151,Neudietendorf,99192.0,36202.0,Thüringen
12152,Neudorf,6493.0,39484.0,Sachsen-Anhalt
12153,Neudorf,16928.0,3395.0,Brandenburg
12155,Neudörfchen,16348.0,,Brandenburg
12157,Neue Mühle,7338.0,,Thüringen
12159,Neuehütte,16230.0,3334.0,Brandenburg
12160,Neuehütten,14827.0,33849.0,Brandenburg
12162,Neuekrug,29413.0,3902.0,Sachsen-Anhalt
12163,Neuenbau,96515.0,3675.0,Thüringen
12164,Neuenbeuthen,7338.0,36737.0,Thüringen
12170,Neuendorf,15755.0,33766.0,Brandenburg
12171,Neuendorf,15848.0,3366.0,Brandenburg
12172,Neuendorf,16515.0,33051.0,Brandenburg
12173,Neuendorf,16845.0,33973.0,Brandenburg
12178,Neuendorf,37339.0,36071.0,Thüringen
12179,Neuendorf,38486.0,3909.0,Sachsen-Anhalt
12183,Neuendorf am Damm,39624.0,39080.0,Sachsen-Anhalt
12184,Neuendorf am See,15910.0,35473.0,Brandenburg
12186,Neuendorf b Brück,14822.0,33844.0,Brandenburg
12187,Neuendorf b Niemegk,14823.0,33843.0,Brandenburg
12189,Neuendorf im Sande,15518.0,3361.0,Brandenburg
12191,Neuengönna,7778.0,36427.0,Thüringen
12193,Neuenhagen,15366.0,3342.0,Brandenburg
12194,Neuenhagen,16259.0,33369.0,Brandenburg
12197,Neuenhofe,39345.0,3904.0,Sachsen-Anhalt
12216,Neuensalz,8541.0,3741.0,Sachsen
12224,Neuermark-Lübars,39524.0,39327.0,Sachsen-Anhalt
12225,Neuerstadt,6926.0,35384.0,Sachsen-Anhalt
12226,Neues Wiesenhaus,8309.0,,Sachsen
12233,Neuferchau,38486.0,39008.0,Sachsen-Anhalt
12237,Neugattersleben,6429.0,34721.0,Sachsen-Anhalt
12238,Neugernsdorf,7980.0,36625.0,Thüringen
12239,Neugersdorf,2727.0,3586.0,Sachsen
12240,Neugersdorf,16259.0,33451.0,Brandenburg
12241,Neuglobsow,16775.0,33082.0,Brandenburg
12242,Neugrimnitz,16247.0,33361.0,Brandenburg
12244,Neuhardenberg,15320.0,33476.0,Brandenburg
12246,Neuhaus,6528.0,34658.0,Sachsen-Anhalt
12252,Neuhaus,98724.0,3679.0,Thüringen
12254,Neuhausen,3058.0,35605.0,Brandenburg
12255,Neuhausen,9544.0,37361.0,Sachsen
12256,Neuhausen,16928.0,3395.0,Brandenburg
12257,Neuhausen,19348.0,38785.0,Brandenburg
12261,Neuhaus-Schierschnitz,96524.0,36764.0,Thüringen
12263,Neuheim,14913.0,3372.0,Brandenburg
12265,Neuhof,15838.0,33702.0,Brandenburg
12266,Neuhof,16928.0,3395.0,Brandenburg
12269,Neuhof,19357.0,38783.0,Brandenburg
12282,Neuhof b Zinna,14913.0,3372.0,Brandenburg
12284,Neuholland,16515.0,33054.0,Brandenburg
12292,Neukieritzsch,4575.0,34342.0,Sachsen
12293,Neukietz b Wriezen,16259.0,,Brandenburg
12294,Neukirch,1904.0,35951.0,Sachsen
12295,Neukirch,1936.0,35795.0,Sachsen
12297,Neukirchen,8459.0,3762.0,Sachsen
12298,Neukirchen,9221.0,371.0,Sachsen
